Date,Customer Code,Distributor Code,Seller Code,Customer Category,Product Code,Product Name,Product Width,Product Height,Product Depth,Sale Quantity,Sale Amount
28-05-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,2,400
28-05-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,1,238
29-05-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,3,576
29-05-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,10,2200
01-06-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,9,1044
06-06-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,14,1302
06-06-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,7,1694
07-06-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,7,1400
08-06-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,1,234
08-06-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,12,1992
08-06-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,8,1328
12-06-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,1,125
12-06-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,14,1302
13-06-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,12,2640
13-06-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,6,1452
13-06-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,8,1600
17-06-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,2,384
17-06-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,6,1428
18-06-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,4,968
18-06-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,1,125
18-06-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,9,1494
26-06-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,7,1694
26-06-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,5,960
27-06-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,15,3300
27-06-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,12,2808
27-06-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,7,1666
28-06-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,8,1904
30-06-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,5,1190
30-06-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,6,1404
11-07-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,12,1992
11-07-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,10,1160
11-07-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,13,3146
12-07-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,3,348
14-07-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,4,800
14-07-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,4,936
14-07-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,14,2800
16-07-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,13,3146
16-07-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,14,3332
16-07-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,14,3276
22-07-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,14,1302
22-07-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,14,3080
27-07-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,13,2860
31-07-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,2,332
02-08-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,2,250
02-08-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,2,440
03-08-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,4,968
03-08-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,12,2304
04-08-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,7,1400
04-08-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,14,1624
04-08-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,8,928
11-08-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,6,1200
11-08-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,2,468
13-08-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,12,2304
13-08-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,13,1625
16-08-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,10,1250
18-08-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,9,1494
18-08-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,11,1276
20-08-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,2,468
21-08-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,1,220
21-08-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,12,1500
23-08-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,1,116
25-08-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,6,1404
25-08-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,15,1740
28-08-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,8,744
29-08-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,4,372
31-08-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,6,1452
10-09-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,13,2860
10-09-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,15,3630
16-09-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,1,238
18-09-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,6,1200
18-09-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,8,1872
22-09-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,10,2340
22-09-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,9,2178
22-09-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,6,1200
23-09-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,4,952
23-09-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,10,930
23-09-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,8,744
24-09-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,10,2200
24-09-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,4,768
30-09-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,10,1160
30-09-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,7,1694
30-09-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,7,1638
01-10-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,3,726
01-10-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,8,1760
04-10-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,5,1100
04-10-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,3,576
07-10-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,8,744
13-10-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,4,800
13-10-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,14,3276
13-10-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,12,2808
16-10-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,9,2178
16-10-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,5,830
21-10-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,3,660
21-10-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,12,1116
28-10-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,4,800
28-10-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,13,3094
28-10-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,14,3332
04-11-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,9,1494
04-11-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,8,1760
04-11-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,10,930
13-11-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,2,250
18-11-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,6,1152
18-11-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,15,3000
20-11-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,8,928
20-11-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,15,2880
24-11-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,2,484
24-11-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,7,651
27-11-2024,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,3,714
29-11-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,3,576
29-11-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,3,600
29-11-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,14,1750
02-12-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,13,1625
04-12-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,5,960
04-12-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,6,696
08-12-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,13,3042
08-12-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,7,1162
11-12-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,13,1625
11-12-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,11,1375
11-12-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,15,3510
13-12-2024,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,5,1100
17-12-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,13,2600
17-12-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,10,1160
17-12-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,12,2304
18-12-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,10,930
18-12-2024,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,1,93
19-12-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,7,1638
19-12-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,14,3388
19-12-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,8,1536
20-12-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,2,400
20-12-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,12,2808
20-12-2024,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,5,625
21-12-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,1,200
21-12-2024,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,6,696
21-12-2024,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,7,1638
22-12-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,11,2662
22-12-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,14,2324
22-12-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,11,2112
23-12-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,14,2324
25-12-2024,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,2,484
25-12-2024,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,6,1152
31-12-2024,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,12,2400
31-12-2024,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,13,2158
05-01-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,1,238
05-01-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,1,125
08-01-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,14,3388
08-01-2025,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,6,1200
11-01-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,2,332
11-01-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,11,2574
11-01-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,7,1666
14-01-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,10,2200
15-01-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,5,465
19-01-2025,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,6,1152
19-01-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,4,968
22-01-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,5,830
24-01-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,5,1190
29-01-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,8,1904
29-01-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,9,2106
30-01-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,5,1100
03-02-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,1,234
12-02-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,11,2574
13-02-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,6,750
13-02-2025,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,9,1728
21-02-2025,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,8,1600
25-02-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,2,440
25-02-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,3,279
25-02-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,2,440
27-02-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,2,250
27-02-2025,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,9,1800
27-02-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,7,651
02-03-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,14,3276
02-03-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,4,936
04-03-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,15,1875
04-03-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,13,3094
09-03-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,14,2324
09-03-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,9,1980
09-03-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,5,830
12-03-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,10,2200
12-03-2025,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,9,1728
14-03-2025,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,11,2112
14-03-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,4,500
18-03-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,10,2380
18-03-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,14,3276
18-03-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,8,1328
20-03-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,7,1162
20-03-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,15,3570
20-03-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,11,1023
27-03-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,15,1395
27-03-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,6,1452
29-03-2025,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,4,800
05-04-2025,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,5,580
05-04-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,4,664
05-04-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,11,2662
08-04-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,12,1500
08-04-2025,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,2,384
11-04-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,10,1250
11-04-2025,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,2,232
18-04-2025,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,13,1508
19-04-2025,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,1,116
19-04-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,14,2324
20-04-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,2,440
20-04-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,13,1209
21-04-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,12,1500
23-04-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,3,498
24-04-2025,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,10,1920
06-05-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,4,372
07-05-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,7,1162
07-05-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,5,1210
09-05-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,2,250
09-05-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,3,702
13-05-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,11,2574
16-05-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,1,93
16-05-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,10,930
16-05-2025,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,4,800
17-05-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,6,1404
17-05-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,4,952
23-05-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,14,3080
24-05-2025,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,7,1344
24-05-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,8,1760
29-05-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,8,1328
17-06-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,2,440
17-06-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,14,3388
22-06-2025,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,1,200
22-06-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,8,1328
25-06-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,4,664
25-06-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,3,498
26-06-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,4,936
26-06-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,12,1992
26-06-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,9,1494
27-06-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,4,968
27-06-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,10,2420
28-06-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,6,1404
28-06-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,5,1210
28-06-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,7,875
30-06-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,5,625
30-06-2025,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,12,2400
05-07-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,5,1210
05-07-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,8,1760
07-07-2025,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,9,1800
07-07-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,8,1328
14-07-2025,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,10,2000
16-07-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,14,1750
16-07-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,5,1190
17-07-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,15,3630
17-07-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,6,558
21-07-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,1,234
27-07-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,10,2380
30-07-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,12,2904
31-07-2025,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,14,2688
31-07-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,15,3630
31-07-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,11,2662
04-08-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,5,1210
05-08-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,1,125
05-08-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,1,220
08-08-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,11,2574
08-08-2025,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,3,576
08-08-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,3,279
11-08-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,10,2380
11-08-2025,D001-S01-C024,D001,D001-S01,B,P007,Product 7,18,22.9,9.3,2,250
11-08-2025,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,5,580
17-08-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,13,2860
22-08-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,1,234
22-08-2025,D001-S01-C024,D001,D001-S01,B,P006,Product 6,8.6,20.4,5.8,10,2000
22-08-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,2,186
23-08-2025,D001-S01-C024,D001,D001-S01,B,P003,Product 3,12,13.7,3.6,8,928
23-08-2025,D001-S01-C024,D001,D001-S01,B,P001,Product 1,16.4,18.9,6.8,7,1162
25-08-2025,D001-S01-C024,D001,D001-S01,B,P008,Product 8,16.3,25.6,7.1,12,2304
25-08-2025,D001-S01-C024,D001,D001-S01,B,P005,Product 5,18.8,11.4,7,15,3510
26-08-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,6,558
27-08-2025,D001-S01-C024,D001,D001-S01,B,P002,Product 2,15.2,17.1,4.9,7,1666
29-08-2025,D001-S01-C024,D001,D001-S01,B,P004,Product 4,10.9,29.1,5.1,13,2860
29-08-2025,D001-S01-C024,D001,D001-S01,B,P009,Product 9,17.4,17.5,4.9,3,279
30-08-2025,D001-S01-C024,D001,D001-S01,B,P010,Product 10,12.2,20.6,5.4,2,484
